is_canceled,reservation_status,adr
0,Check-Out,85.85
0,Check-Out,88.0
0,Check-Out,111.0
0,Check-Out,85.75
0,Check-Out,79.2
0,Check-Out,85.75
0,Check-Out,103.0
0,Check-Out,103.0
0,Check-Out,85.75
0,Check-Out,88.0
0,Check-Out,83.01
0,Check-Out,93.84
0,Check-Out,105.0
0,Check-Out,99.2
0,Check-Out,68.0
0,Check-Out,94.36
0,Check-Out,75.0
0,Check-Out,77.25
0,Check-Out,40.0
0,Check-Out,79.48
0,Check-Out,93.6
0,Check-Out,100.94
0,Check-Out,78.1
0,Check-Out,79.48
0,Check-Out,103.0
0,Check-Out,103.0
0,Check-Out,80.0
0,Check-Out,108.43
0,Check-Out,75.0
0,Check-Out,60.48
0,Check-Out,97.0
0,Check-Out,74.8
0,Check-Out,75.0
0,Check-Out,107.64
0,Check-Out,196.67
0,Check-Out,121.0
0,Check-Out,92.94
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,95.0
0,Check-Out,75.0
0,Check-Out,80.8
0,Check-Out,65.0
0,Check-Out,89.75
0,Check-Out,88.4
0,Check-Out,93.0
0,Check-Out,80.0
0,Check-Out,84.0
0,Check-Out,65.1
0,Check-Out,97.0
0,Check-Out,95.0
0,Check-Out,89.08
0,Check-Out,97.4
0,Check-Out,114.0
0,Check-Out,120.0
0,Check-Out,103.0
0,Check-Out,114.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,90.65
0,Check-Out,75.0
0,Check-Out,92.65
0,Check-Out,90.0
0,Check-Out,90.0
0,Check-Out,98.0
0,Check-Out,99.1
0,Check-Out,81.9
0,Check-Out,91.0
0,Check-Out,111.0
0,Check-Out,96.9
0,Check-Out,125.0
0,Check-Out,113.5
0,Check-Out,107.0
0,Check-Out,64.37
0,Check-Out,67.76
0,Check-Out,80.75
0,Check-Out,114.0
0,Check-Out,98.6
0,Check-Out,75.0
0,Check-Out,77.0
0,Check-Out,75.4
0,Check-Out,87.5
0,Check-Out,88.0
0,Check-Out,79.2
0,Check-Out,69.3
0,Check-Out,77.0
0,Check-Out,94.35
0,Check-Out,80.0
0,Check-Out,79.2
0,Check-Out,74.8
0,Check-Out,96.9
0,Check-Out,75.0
0,Check-Out,95.0
0,Check-Out,121.0
0,Check-Out,84.0
0,Check-Out,140.0
0,Check-Out,105.0
0,Check-Out,89.7
0,Check-Out,82.0
0,Check-Out,73.15
0,Check-Out,88.0
0,Check-Out,73.15
0,Check-Out,114.0
0,Check-Out,130.0
0,Check-Out,82.08
0,Check-Out,87.5
0,Check-Out,88.4
0,Check-Out,120.0
0,Check-Out,69.3
0,Check-Out,99.17
0,Check-Out,65.29
0,Check-Out,75.0
0,Check-Out,96.0
0,Check-Out,89.7
0,Check-Out,58.45
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,89.7
0,Check-Out,100.63
0,Check-Out,86.88
0,Check-Out,124.2
0,Check-Out,83.13
0,Check-Out,79.2
0,Check-Out,92.08
0,Check-Out,75.27
0,Check-Out,95.0
0,Check-Out,75.9
0,Check-Out,86.25
0,Check-Out,68.0
0,Check-Out,100.05
0,Check-Out,100.63
0,Check-Out,68.0
0,Check-Out,75.0
0,Check-Out,89.8
0,Check-Out,8.34
0,Check-Out,95.0
0,Check-Out,74.61
0,Check-Out,105.0
0,Check-Out,64.67
0,Check-Out,97.87
0,Check-Out,65.0
0,Check-Out,79.2
0,Check-Out,77.0
0,Check-Out,97.0
0,Check-Out,0.0
0,Check-Out,0.0
0,Check-Out,104.0
0,Check-Out,75.0
0,Check-Out,68.0
0,Check-Out,57.93
0,Check-Out,88.4
0,Check-Out,89.0
0,Check-Out,88.4
0,Check-Out,96.9
0,Check-Out,120.0
0,Check-Out,120.0
0,Check-Out,95.0
0,Check-Out,95.0
0,Check-Out,95.0
0,Check-Out,88.4
0,Check-Out,120.0
0,Check-Out,126.0
0,Check-Out,95.0
0,Check-Out,104.0
0,Check-Out,50.0
0,Check-Out,88.4
0,Check-Out,84.6
0,Check-Out,90.0
0,Check-Out,65.84
0,Check-Out,104.0
0,Check-Out,88.4
0,Check-Out,104.0
0,Check-Out,65.29
0,Check-Out,65.1
0,Check-Out,94.0
0,Check-Out,88.4
0,Check-Out,88.4
0,Check-Out,96.9
0,Check-Out,110.0
0,Check-Out,94.35
0,Check-Out,59.33
0,Check-Out,88.4
0,Check-Out,95.0
0,Check-Out,77.0
0,Check-Out,123.0
0,Check-Out,74.48
0,Check-Out,74.8
0,Check-Out,82.8
0,Check-Out,86.67
0,Check-Out,75.0
0,Check-Out,121.0
0,Check-Out,99.48
0,Check-Out,104.0
0,Check-Out,67.5
0,Check-Out,75.0
0,Check-Out,108.0
0,Check-Out,74.8
0,Check-Out,75.0
0,Check-Out,88.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,88.4
0,Check-Out,88.4
0,Check-Out,64.67
0,Check-Out,88.4
0,Check-Out,95.0
0,Check-Out,88.4
0,Check-Out,79.2
0,Check-Out,68.0
0,Check-Out,92.2
0,Check-Out,89.25
0,Check-Out,79.2
0,Check-Out,59.94
0,Check-Out,125.0
0,Check-Out,80.75
0,Check-Out,88.0
0,Check-Out,64.67
0,Check-Out,140.0
0,Check-Out,126.0
0,Check-Out,102.6
0,Check-Out,65.45
0,Check-Out,79.2
0,Check-Out,0.0
0,Check-Out,136.8
0,Check-Out,90.0
0,Check-Out,90.0
0,Check-Out,156.6
0,Check-Out,105.0
0,Check-Out,85.0
0,Check-Out,76.08
0,Check-Out,90.0
0,Check-Out,95.0
0,Check-Out,88.0
0,Check-Out,0.0
0,Check-Out,79.2
0,Check-Out,79.2
0,Check-Out,88.4
0,Check-Out,105.0
0,Check-Out,75.0
0,Check-Out,111.0
0,Check-Out,111.0
0,Check-Out,93.6
0,Check-Out,85.0
0,Check-Out,130.9
0,Check-Out,48.5
0,Check-Out,71.1
0,Check-Out,79.2
0,Check-Out,99.0
0,Check-Out,100.0
0,Check-Out,88.4
0,Check-Out,0.0
0,Check-Out,88.0
0,Check-Out,80.85
0,Check-Out,67.5
0,Check-Out,70.72
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,83.39
0,Check-Out,68.0
0,Check-Out,104.0
0,Check-Out,88.0
0,Check-Out,80.75
0,Check-Out,89.0
0,Check-Out,96.9
0,Check-Out,105.0
0,Check-Out,111.0
0,Check-Out,75.0
0,Check-Out,111.0
0,Check-Out,0.0
1,Canceled,0.0
0,Check-Out,68.47
0,Check-Out,0.0
0,Check-Out,118.58
0,Check-Out,104.0
0,Check-Out,91.2
0,Check-Out,109.1
0,Check-Out,91.6
0,Check-Out,134.0
0,Check-Out,64.67
0,Check-Out,89.2
0,Check-Out,111.0
0,Check-Out,74.8
0,Check-Out,54.71
0,Check-Out,88.0
0,Check-Out,79.2
0,Check-Out,96.9
0,Check-Out,74.61
0,Check-Out,126.0
0,Check-Out,70.88
0,Check-Out,133.98
0,Check-Out,75.0
0,Check-Out,93.6
0,Check-Out,78.63
0,Check-Out,100.5
0,Check-Out,75.0
0,Check-Out,178.67
0,Check-Out,97.4
0,Check-Out,79.2
0,Check-Out,75.0
0,Check-Out,57.59
0,Check-Out,124.2
0,Check-Out,93.6
0,Check-Out,89.9
0,Check-Out,74.8
0,Check-Out,93.6
0,Check-Out,94.67
0,Check-Out,126.0
0,Check-Out,79.2
0,Check-Out,114.0
0,Check-Out,74.8
0,Check-Out,89.9
0,Check-Out,104.0
0,Check-Out,47.5
0,Check-Out,0.0
0,Check-Out,64.67
0,Check-Out,96.0
0,Check-Out,140.0
0,Check-Out,60.06
0,Check-Out,146.8
0,Check-Out,79.2
0,Check-Out,67.76
0,Check-Out,107.67
0,Check-Out,79.2
0,Check-Out,91.5
0,Check-Out,74.8
0,Check-Out,88.4
0,Check-Out,92.23
0,Check-Out,74.8
0,Check-Out,88.4
0,Check-Out,88.4
0,Check-Out,74.8
0,Check-Out,95.0
0,Check-Out,109.23
0,Check-Out,98.75
0,Check-Out,75.0
0,Check-Out,67.76
0,Check-Out,107.67
0,Check-Out,96.9
0,Check-Out,75.0
0,Check-Out,104.67
0,Check-Out,75.0
0,Check-Out,85.75
0,Check-Out,75.0
0,Check-Out,56.94
0,Check-Out,0.0
0,Check-Out,162.4
0,Check-Out,85.75
0,Check-Out,92.67
0,Check-Out,98.1
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,38.5
0,Check-Out,38.5
0,Check-Out,87.63
0,Check-Out,65.45
0,Check-Out,75.66
0,Check-Out,97.4
0,Check-Out,103.0
0,Check-Out,70.72
0,Check-Out,92.86
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,101.86
0,Check-Out,74.61
0,Check-Out,75.0
0,Check-Out,74.8
0,Check-Out,107.67
0,Check-Out,107.5
0,Check-Out,75.0
0,Check-Out,126.0
0,Check-Out,73.95
0,Check-Out,93.6
0,Check-Out,128.6
0,Check-Out,93.6
0,Check-Out,75.0
0,Check-Out,102.6
0,Check-Out,87.63
0,Check-Out,120.0
0,Check-Out,99.67
0,Check-Out,131.4
0,Check-Out,54.71
0,Check-Out,140.12
0,Check-Out,111.67
0,Check-Out,108.67
0,Check-Out,128.67
0,Check-Out,62.5
0,Check-Out,107.67
0,Check-Out,94.5
0,Check-Out,65.45
0,Check-Out,120.7
0,Check-Out,103.0
0,Check-Out,99.5
0,Check-Out,72.0
0,Check-Out,0.0
0,Check-Out,0.0
0,Check-Out,75.0
0,Check-Out,79.2
0,Check-Out,73.35
0,Check-Out,73.35
0,Check-Out,73.35
0,Check-Out,68.07
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,85.0
0,Check-Out,75.0
0,Check-Out,60.98
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,115.0
0,Check-Out,85.0
0,Check-Out,147.9
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,79.2
0,Check-Out,83.8
0,Check-Out,68.0
0,Check-Out,68.0
0,Check-Out,116.0
0,Check-Out,74.8
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,85.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,98.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,85.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,111.0
0,Check-Out,101.51
0,Check-Out,79.2
0,Check-Out,73.35
0,Check-Out,99.0
0,Check-Out,75.0
0,Check-Out,109.8
0,Check-Out,75.0
0,Check-Out,93.6
0,Check-Out,0.0
0,Check-Out,79.2
0,Check-Out,85.0
0,Check-Out,63.0
0,Check-Out,98.1
0,Check-Out,75.0
0,Check-Out,85.0
0,Check-Out,92.67
0,Check-Out,63.58
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,85.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,72.0
0,Check-Out,75.0
0,Check-Out,85.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,85.0
0,Check-Out,0.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,68.0
0,Check-Out,91.67
0,Check-Out,0.0
0,Check-Out,75.0
0,Check-Out,0.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,95.0
0,Check-Out,88.0
0,Check-Out,91.38
0,Check-Out,75.0
0,Check-Out,94.0
0,Check-Out,94.0
0,Check-Out,94.0
0,Check-Out,75.0
0,Check-Out,100.67
0,Check-Out,79.75
0,Check-Out,86.4
0,Check-Out,86.4
0,Check-Out,86.7
0,Check-Out,86.4
0,Check-Out,74.88
0,Check-Out,79.2
0,Check-Out,85.0
0,Check-Out,88.0
0,Check-Out,92.54
0,Check-Out,86.4
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,88.0
0,Check-Out,70.41
0,Check-Out,6.4
0,Check-Out,0.0
0,Check-Out,85.0
0,Check-Out,72.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,86.0
0,Check-Out,98.8
0,Check-Out,75.0
0,Check-Out,120.0
0,Check-Out,64.37
0,Check-Out,140.0
0,Check-Out,61.53
0,Check-Out,75.0
0,Check-Out,57.6
0,Check-Out,75.0
0,Check-Out,98.8
0,Check-Out,75.0
0,Check-Out,88.0
0,Check-Out,61.88
0,Check-Out,85.0
0,Check-Out,75.0
0,Check-Out,102.6
0,Check-Out,91.38
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.2
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,79.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,82.13
0,Check-Out,86.4
0,Check-Out,81.67
0,Check-Out,75.0
0,Check-Out,91.38
0,Check-Out,75.0
0,Check-Out,103.0
0,Check-Out,88.0
0,Check-Out,74.8
0,Check-Out,123.68
0,Check-Out,88.4
0,Check-Out,87.78
0,Check-Out,88.0
0,Check-Out,165.0
0,Check-Out,65.6
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.2
0,Check-Out,65.0
0,Check-Out,67.0
0,Check-Out,120.7
0,Check-Out,75.0
0,Check-Out,85.0
0,Check-Out,75.0
0,Check-Out,72.0
0,Check-Out,88.4
0,Check-Out,100.0
0,Check-Out,98.0
0,Check-Out,98.0
0,Check-Out,74.8
0,Check-Out,95.0
0,Check-Out,95.0
0,Check-Out,95.0
0,Check-Out,152.0
0,Check-Out,80.08
0,Check-Out,0.0
0,Check-Out,79.0
0,Check-Out,75.0
0,Check-Out,0.0
0,Check-Out,75.0
0,Check-Out,99.51
0,Check-Out,97.75
0,Check-Out,97.75
0,Check-Out,88.4
0,Check-Out,68.07
0,Check-Out,72.0
0,Check-Out,97.54
0,Check-Out,77.78
0,Check-Out,114.3
0,Check-Out,71.1
0,Check-Out,91.2
0,Check-Out,71.1
0,Check-Out,77.0
0,Check-Out,116.67
0,Check-Out,79.75
0,Check-Out,104.0
0,Check-Out,78.3
0,Check-Out,78.3
0,Check-Out,78.3
0,Check-Out,78.3
0,Check-Out,88.0
0,Check-Out,78.3
0,Check-Out,111.0
0,Check-Out,78.3
0,Check-Out,80.07
0,Check-Out,78.3
0,Check-Out,67.0
0,Check-Out,67.0
0,Check-Out,78.3
0,Check-Out,78.3
0,Check-Out,78.3
0,Check-Out,78.3
0,Check-Out,85.0
0,Check-Out,181.0
0,Check-Out,90.0
0,Check-Out,105.0
0,Check-Out,0.0
0,Check-Out,161.0
0,Check-Out,76.0
0,Check-Out,76.0
0,Check-Out,121.88
0,Check-Out,85.05
0,Check-Out,74.8
0,Check-Out,119.0
0,Check-Out,88.4
0,Check-Out,75.0
0,Check-Out,104.0
0,Check-Out,93.6
0,Check-Out,75.0
0,Check-Out,67.0
0,Check-Out,78.3
0,Check-Out,104.0
0,Check-Out,67.0
0,Check-Out,88.4
0,Check-Out,67.0
0,Check-Out,55.76
0,Check-Out,95.0
0,Check-Out,161.0
0,Check-Out,59.03
0,Check-Out,0.0
0,Check-Out,0.0
0,Check-Out,75.0
0,Check-Out,68.0
0,Check-Out,77.0
0,Check-Out,63.75
0,Check-Out,92.65
0,Check-Out,72.0
0,Check-Out,110.7
0,Check-Out,104.0
0,Check-Out,95.0
0,Check-Out,95.38
0,Check-Out,95.38
0,Check-Out,95.38
0,Check-Out,95.38
0,Check-Out,95.38
0,Check-Out,78.23
0,Check-Out,91.38
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,64.56
0,Check-Out,64.56
0,Check-Out,68.0
0,Check-Out,79.2
0,Check-Out,95.0
0,Check-Out,115.55
0,Check-Out,80.0
0,Check-Out,74.54
0,Check-Out,105.0
0,Check-Out,68.07
0,Check-Out,68.07
0,Check-Out,68.0
0,Check-Out,79.2
0,Check-Out,93.6
0,Check-Out,93.6
0,Check-Out,93.6
0,Check-Out,86.4
0,Check-Out,105.0
0,Check-Out,75.0
0,Check-Out,124.0
0,Check-Out,83.13
0,Check-Out,113.0
0,Check-Out,83.13
0,Check-Out,113.0
0,Check-Out,79.2
0,Check-Out,88.29
0,Check-Out,93.6
0,Check-Out,105.0
0,Check-Out,88.0
0,Check-Out,89.0
0,Check-Out,95.0
0,Check-Out,68.26
0,Check-Out,124.5
0,Check-Out,156.6
0,Check-Out,97.4
0,Check-Out,144.8
0,Check-Out,0.0
0,Check-Out,153.8
0,Check-Out,144.8
0,Check-Out,107.0
0,Check-Out,90.0
0,Check-Out,90.0
0,Check-Out,93.6
0,Check-Out,90.0
0,Check-Out,91.38
0,Check-Out,75.0
0,Check-Out,104.0
0,Check-Out,74.88
0,Check-Out,90.0
0,Check-Out,90.0
0,Check-Out,79.2
0,Check-Out,95.0
0,Check-Out,81.0
0,Check-Out,153.0
0,Check-Out,90.0
0,Check-Out,79.2
0,Check-Out,93.6
0,Check-Out,90.0
0,Check-Out,74.8
0,Check-Out,20.0
0,Check-Out,79.2
0,Check-Out,64.56
0,Check-Out,79.2
0,Check-Out,0.0
0,Check-Out,101.36
0,Check-Out,90.0
0,Check-Out,90.0
0,Check-Out,68.07
0,Check-Out,79.2
0,Check-Out,94.5
0,Check-Out,67.5
0,Check-Out,108.67
0,Check-Out,0.0
0,Check-Out,79.2
0,Check-Out,126.0
0,Check-Out,79.2
0,Check-Out,91.38
0,Check-Out,86.4
0,Check-Out,100.38
0,Check-Out,104.0
0,Check-Out,68.0
0,Check-Out,72.0
0,Check-Out,74.8
0,Check-Out,98.13
0,Check-Out,74.8
0,Check-Out,75.0
0,Check-Out,104.0
0,Check-Out,104.0
0,Check-Out,122.1
0,Check-Out,98.8
0,Check-Out,125.0
0,Check-Out,92.65
0,Check-Out,81.0
0,Check-Out,89.55
0,Check-Out,90.0
0,Check-Out,108.67
0,Check-Out,75.0
0,Check-Out,96.9
0,Check-Out,96.9
0,Check-Out,96.9
0,Check-Out,68.07
0,Check-Out,68.07
0,Check-Out,150.07
0,Check-Out,174.0
0,Check-Out,88.0
0,Check-Out,84.0
0,Check-Out,129.2
0,Check-Out,57.59
0,Check-Out,77.0
0,Check-Out,77.0
0,Check-Out,77.0
0,Check-Out,72.0
0,Check-Out,73.37
0,Check-Out,98.0
0,Check-Out,79.2
0,Check-Out,72.0
0,Check-Out,90.0
0,Check-Out,154.0
0,Check-Out,131.5
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,68.07
0,Check-Out,57.59
0,Check-Out,75.0
0,Check-Out,68.67
0,Check-Out,105.0
0,Check-Out,90.0
0,Check-Out,130.33
0,Check-Out,84.6
0,Check-Out,77.0
0,Check-Out,97.0
0,Check-Out,93.6
0,Check-Out,103.87
0,Check-Out,88.0
0,Check-Out,79.0
0,Check-Out,68.0
0,Check-Out,75.0
0,Check-Out,65.0
0,Check-Out,78.0
0,Check-Out,4.5
0,Check-Out,103.0
0,Check-Out,75.0
0,Check-Out,96.0
0,Check-Out,65.0
0,Check-Out,79.0
0,Check-Out,75.0
0,Check-Out,79.0
0,Check-Out,79.0
0,Check-Out,79.0
0,Check-Out,80.0
0,Check-Out,65.0
0,Check-Out,79.0
0,Check-Out,79.0
0,Check-Out,89.0
0,Check-Out,89.0
0,Check-Out,95.0
0,Check-Out,95.0
0,Check-Out,65.0
0,Check-Out,80.0
0,Check-Out,65.0
0,Check-Out,117.3
0,Check-Out,85.0
0,Check-Out,80.0
0,Check-Out,82.35
0,Check-Out,75.0
0,Check-Out,65.0
0,Check-Out,79.0
0,Check-Out,80.0
0,Check-Out,150.0
0,Check-Out,0.0
0,Check-Out,57.59
0,Check-Out,65.0
0,Check-Out,79.0
0,Check-Out,95.0
0,Check-Out,103.0
0,Check-Out,75.2
0,Check-Out,75.2
0,Check-Out,65.0
0,Check-Out,106.33
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,65.0
0,Check-Out,75.0
0,Check-Out,68.76
0,Check-Out,68.0
0,Check-Out,88.4
0,Check-Out,75.51
0,Check-Out,80.0
0,Check-Out,65.0
0,Check-Out,90.0
0,Check-Out,65.0
0,Check-Out,106.33
0,Check-Out,70.82
0,Check-Out,74.8
0,Check-Out,79.2
0,Check-Out,80.2
0,Check-Out,65.0
0,Check-Out,88.4
0,Check-Out,65.0
0,Check-Out,90.78
0,Check-Out,68.0
0,Check-Out,90.0
0,Check-Out,142.0
0,Check-Out,98.33
0,Check-Out,98.33
0,Check-Out,88.2
0,Check-Out,93.0
0,Check-Out,89.89
0,Check-Out,65.0
0,Check-Out,80.0
0,Check-Out,80.0
0,Check-Out,98.0
0,Check-Out,68.0
0,Check-Out,85.0
0,Check-Out,65.0
0,Check-Out,65.0
0,Check-Out,80.0
0,Check-Out,96.0
0,Check-Out,89.89
0,Check-Out,65.0
0,Check-Out,73.0
0,Check-Out,75.0
0,Check-Out,73.0
0,Check-Out,64.0
0,Check-Out,91.38
0,Check-Out,65.0
0,Check-Out,89.89
0,Check-Out,65.0
0,Check-Out,169.75
0,Check-Out,0.0
0,Check-Out,81.0
0,Check-Out,81.0
0,Check-Out,76.0
0,Check-Out,76.0
0,Check-Out,76.0
0,Check-Out,81.0
0,Check-Out,76.0
0,Check-Out,81.0
0,Check-Out,76.0
0,Check-Out,81.0
0,Check-Out,75.0
0,Check-Out,65.0
0,Check-Out,77.0
0,Check-Out,79.2
0,Check-Out,96.9
0,Check-Out,88.22
0,Check-Out,68.07
0,Check-Out,72.07
0,Check-Out,75.0
0,Check-Out,98.1
0,Check-Out,98.1
0,Check-Out,71.25
0,Check-Out,88.4
0,Check-Out,138.33
0,Check-Out,106.33
0,Check-Out,88.0
0,Check-Out,49.59
0,Check-Out,49.59
0,Check-Out,75.0
0,Check-Out,174.0
0,Check-Out,66.71
0,Check-Out,89.59
0,Check-Out,63.2
0,Check-Out,154.0
0,Check-Out,88.4
0,Check-Out,88.0
0,Check-Out,90.0
0,Check-Out,88.4
0,Check-Out,70.4
0,Check-Out,90.0
0,Check-Out,90.0
0,Check-Out,104.0
0,Check-Out,0.0
0,Check-Out,88.0
0,Check-Out,80.79
0,Check-Out,88.0
0,Check-Out,68.0
0,Check-Out,90.0
0,Check-Out,94.0
0,Check-Out,67.76
0,Check-Out,148.2
0,Check-Out,96.0
0,Check-Out,73.95
0,Check-Out,83.8
0,Check-Out,122.0
0,Check-Out,85.0
0,Check-Out,142.0
0,Check-Out,174.0
0,Check-Out,82.2
0,Check-Out,103.7
0,Check-Out,74.8
0,Check-Out,77.86
0,Check-Out,77.86
0,Check-Out,60.98
0,Check-Out,68.0
0,Check-Out,75.0
0,Check-Out,116.33
0,Check-Out,117.5
0,Check-Out,91.8
0,Check-Out,93.6
0,Check-Out,91.8
0,Check-Out,91.8
0,Check-Out,59.84
0,Check-Out,85.0
0,Check-Out,72.0
0,Check-Out,0.0
0,Check-Out,85.0
0,Check-Out,66.18
0,Check-Out,85.0
0,Check-Out,156.33
0,Check-Out,93.6
0,Check-Out,88.4
0,Check-Out,88.0
0,Check-Out,75.0
0,Check-Out,88.0
0,Check-Out,66.88
0,Check-Out,105.0
0,Check-Out,69.36
0,Check-Out,72.0
0,Check-Out,85.0
0,Check-Out,75.0
0,Check-Out,190.0
0,Check-Out,85.0
0,Check-Out,89.0
0,Check-Out,91.8
0,Check-Out,79.2
0,Check-Out,79.2
0,Check-Out,85.0
0,Check-Out,85.0
0,Check-Out,85.0
0,Check-Out,85.0
0,Check-Out,88.0
0,Check-Out,105.9
0,Check-Out,85.0
0,Check-Out,85.0
0,Check-Out,85.0
0,Check-Out,126.0
0,Check-Out,166.5
0,Check-Out,85.0
0,Check-Out,85.0
0,Check-Out,85.0
0,Check-Out,85.0
0,Check-Out,101.1
0,Check-Out,85.0
0,Check-Out,75.0
0,Check-Out,68.45
0,Check-Out,85.0
0,Check-Out,85.0
0,Check-Out,114.0
0,Check-Out,66.18
0,Check-Out,102.6
0,Check-Out,91.8
0,Check-Out,88.4
0,Check-Out,85.0
0,Check-Out,157.5
0,Check-Out,66.18
0,Check-Out,85.0
0,Check-Out,91.5
0,Check-Out,85.0
0,Check-Out,66.18
0,Check-Out,129.33
0,Check-Out,85.0
0,Check-Out,66.88
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,64.67
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,106.25
0,Check-Out,0.0
0,Check-Out,0.0
0,Check-Out,85.78
0,Check-Out,88.0
0,Check-Out,88.4
0,Check-Out,99.2
0,Check-Out,111.5
0,Check-Out,57.6
0,Check-Out,75.0
0,Check-Out,100.0
0,Check-Out,79.2
0,Check-Out,80.0
0,Check-Out,110.7
0,Check-Out,122.19
0,Check-Out,74.8
0,Check-Out,98.0
0,Check-Out,98.0
0,Check-Out,98.0
0,Check-Out,98.0
0,Check-Out,98.0
0,Check-Out,98.0
0,Check-Out,98.0
0,Check-Out,98.0
0,Check-Out,74.8
0,Check-Out,189.0
0,Check-Out,79.2
0,Check-Out,88.2
0,Check-Out,93.6
0,Check-Out,48.5
0,Check-Out,68.07
0,Check-Out,88.0
0,Check-Out,88.0
0,Check-Out,104.0
0,Check-Out,74.8
0,Check-Out,128.0
0,Check-Out,129.0
0,Check-Out,88.0
0,Check-Out,83.04
0,Check-Out,62.64
0,Check-Out,71.64
0,Check-Out,78.3
0,Check-Out,114.0
0,Check-Out,114.0
0,Check-Out,96.0
0,Check-Out,67.0
0,Check-Out,67.0
0,Check-Out,104.0
0,Check-Out,79.2
0,Check-Out,79.2
0,Check-Out,118.8
0,Check-Out,118.8
0,Check-Out,109.0
0,Check-Out,105.0
0,Check-Out,96.0
0,Check-Out,96.0
0,Check-Out,96.0
0,Check-Out,96.0
0,Check-Out,96.0
0,Check-Out,96.0
0,Check-Out,75.0
0,Check-Out,79.2
0,Check-Out,96.0
0,Check-Out,73.95
0,Check-Out,75.0
0,Check-Out,88.0
0,Check-Out,88.2
0,Check-Out,185.33
0,Check-Out,77.86
0,Check-Out,77.86
0,Check-Out,88.69
0,Check-Out,103.67
0,Check-Out,75.0
0,Check-Out,75.0
0,Check-Out,185.33
0,Check-Out,89.0
0,Check-Out,94.8
0,Check-Out,54.09
0,Check-Out,68.0
0,Check-Out,97.4
0,Check-Out,88.4
0,Check-Out,93.8
0,Check-Out,64.67
0,Check-Out,116.8
0,Check-Out,100.33
0,Check-Out,130.9
0,Check-Out,100.33
0,Check-Out,88.0
0,Check-Out,147.9
0,Check-Out,71.64
0,Check-Out,109.0
0,Check-Out,88.0
0,Check-Out,97.0
0,Check-Out,87.3
0,Check-Out,74.8
0,Check-Out,104.0
0,Check-Out,106.89
0,Check-Out,0.0
0,Check-Out,75.0
0,Check-Out,63.0
0,Check-Out,0.0
0,Check-Out,88.0
0,Check-Out,124.0
0,Check-Out,93.6
0,Check-Out,0.0
0,Check-Out,60.98
0,Check-Out,97.0
0,Check-Out,70.0
0,Check-Out,126.0
0,Check-Out,88.0
0,Check-Out,88.0
0,Check-Out,88.0
0,Check-Out,89.89
0,Check-Out,87.78
0,Check-Out,88.0
0,Check-Out,89.89
